date,checkpoint_sec,mins_left,BS,LL,ACC,model,run_id,eval_type,saved_at
2026-02-24,1800,30,0.1461707937012987,0.46828669306290693,0.8246753246753247,team,20260425_144611,sliding,2026-04-25T14:46:11.911448
2026-02-24,1200,20,0.1642330574026039,0.5251787695115492,0.7857142857142857,team,20260425_144611,sliding,2026-04-25T14:46:11.911448
2026-02-24,600,10,0.17644047837665583,0.581333388772417,0.7662337662337663,team,20260425_144611,sliding,2026-04-25T14:46:11.911448
2026-02-24,120,2,0.21530538922106496,1.0327619969796293,0.7662337662337663,team,20260425_144611,sliding,2026-04-25T14:46:11.911448
2026-03-16,3000,50,0.2033350428930817,0.5896209124324772,0.7169811320754716,team,20260425_144611,sliding,2026-04-25T14:46:11.911448
2026-03-16,2400,40,0.16600799358490564,0.49924547652245826,0.7672955974842768,team,20260425_144611,sliding,2026-04-25T14:46:11.911448
2026-03-16,1800,30,0.16423152566037738,0.5132118693461787,0.779874213836478,team,20260425_144611,sliding,2026-04-25T14:46:11.911448
2026-03-16,1200,20,0.1930391161006289,0.6162992228244141,0.7169811320754716,team,20260425_144611,sliding,2026-04-25T14:46:11.911448
2026-03-16,600,10,0.19090994855351567,0.7399855721816954,0.7735849056603774,team,20260425_144611,sliding,2026-04-25T14:46:11.911448
2026-03-16,120,2,0.19740360490595593,1.3692029398081373,0.7924528301886793,team,20260425_144611,sliding,2026-04-25T14:46:11.911448
2026-04-05,3000,50,0.1912853034065934,0.5619974065381537,0.6923076923076923,team,20260425_144611,sliding,2026-04-25T14:46:11.911448
2026-04-05,2400,40,0.17396081263736263,0.5212625830459454,0.7802197802197802,team,20260425_144611,sliding,2026-04-25T14:46:11.911448
2026-04-05,1800,30,0.16763713967032967,0.5184865293399779,0.7692307692307693,team,20260425_144611,sliding,2026-04-25T14:46:11.911448
2026-04-05,1200,20,0.17725348219780218,0.5900336846570415,0.7802197802197802,team,20260425_144611,sliding,2026-04-25T14:46:11.911448
2026-04-05,600,10,0.19308501923084612,0.8663728292813306,0.7692307692307693,team,20260425_144611,sliding,2026-04-25T14:46:11.911448
2026-04-05,120,2,0.23527272208823072,1.4421329142573964,0.7472527472527473,team,20260425_144611,sliding,2026-04-25T14:46:11.911448
